"CategoryID"	"ProductID"
"Swim Flash Sale 3.19"	"0500045749587"
"Swim Flash Sale 3.19"	"0500045749702"
"Swim Flash Sale 3.19"	"0500045749876"
"Swim Flash Sale 3.19"	"0500049744287"
"Swim Flash Sale 3.19"	"0500049743891"
"Swim Flash Sale 3.19"	"0500049744055"
"Swim Flash Sale 3.19"	"0500049744121"
"Swim Flash Sale 3.19"	"0500049244072"
"Swim Flash Sale 3.19"	"0500049743941"
"Swim Flash Sale 3.19"	"0500049744170"
"Swim Flash Sale 3.19"	"0500049743990"
"Swim Flash Sale 3.19"	"0500049744220"
"Swim Flash Sale 3.19"	"0500049244015"
"Swim Flash Sale 3.19"	"0500049243835"
"Swim Flash Sale 3.19"	"0500049243892"
"Swim Flash Sale 3.19"	"0500048814883"
"Swim Flash Sale 3.19"	"0500049243959"
"Swim Flash Sale 3.19"	"0500045749173"
"Swim Flash Sale 3.19"	"0500035025956"
"Swim Flash Sale 3.19"	"0500035026368"
"Swim Flash Sale 3.19"	"0500086993281"
"Swim Flash Sale 3.19"	"0500035027135"
"Swim Flash Sale 3.19"	"0500086969726"
"Swim Flash Sale 3.19"	"0500035026103"
"Swim Flash Sale 3.19"	"0500035026426"
"Swim Flash Sale 3.19"	"0500035026202"
"Swim Flash Sale 3.19"	"0500035026525"
"Swim Flash Sale 3.19"	"0500049244130"
"Swim Flash Sale 3.19"	"0500086969750"
"Swim Flash Sale 3.19"	"0500035026053"
"Swim Flash Sale 3.19"	"0500035027077"
"Swim Flash Sale 3.19"	"0500086853120"
"Swim Flash Sale 3.19"	"0500086853177"
"Swim Flash Sale 3.19"	"0500086853250"
"Swim Flash Sale 3.19"	"0500086853144"
"Swim Flash Sale 3.19"	"0500086853262"
"Swim Flash Sale 3.19"	"0500086853274"
"Swim Flash Sale 3.19"	"0500032664682"
"Swim Flash Sale 3.19"	"0500086854271"
"Swim Flash Sale 3.19"	"0500032664989"
"Swim Flash Sale 3.19"	"0500032664484"
"Swim Flash Sale 3.19"	"0500032664534"
"Swim Flash Sale 3.19"	"0500032664633"
"Swim Flash Sale 3.19"	"0500032664583"
"Swim Flash Sale 3.19"	"0500032664732"
"Swim Flash Sale 3.19"	"0500032665200"
"Swim Flash Sale 3.19"	"0500086853305"
"Swim Flash Sale 3.19"	"0500049860232"
"Swim Flash Sale 3.19"	"0500049861180"
"Swim Flash Sale 3.19"	"0500049861479"
"Swim Flash Sale 3.19"	"0500049859309"
"Swim Flash Sale 3.19"	"0500049860067"
"Swim Flash Sale 3.19"	"0500049860448"
"Swim Flash Sale 3.19"	"0500049859986"
"Swim Flash Sale 3.19"	"0500049861131"
"Swim Flash Sale 3.19"	"0500049859127"
"Swim Flash Sale 3.19"	"0500049860125"
"Swim Flash Sale 3.19"	"0500049858673"
"Swim Flash Sale 3.19"	"0500049858830"
"Swim Flash Sale 3.19"	"0500049861032"
"Swim Flash Sale 3.19"	"0500086847419"
"Swim Flash Sale 3.19"	"0500086847405"
"Swim Flash Sale 3.19"	"0500086847410"
"Swim Flash Sale 3.19"	"0500086847402"
"Swim Flash Sale 3.19"	"0500019799337"
"Swim Flash Sale 3.19"	"0500086894368"
"Swim Flash Sale 3.19"	"0500086893498"
"Swim Flash Sale 3.19"	"0500086893550"
"Swim Flash Sale 3.19"	"0500086893796"
"Swim Flash Sale 3.19"	"0500086894137"
"Swim Flash Sale 3.19"	"0500086893520"
"Swim Flash Sale 3.19"	"0500086893758"
"Swim Flash Sale 3.19"	"0500086893770"
"Swim Flash Sale 3.19"	"0500086893786"
"Swim Flash Sale 3.19"	"0500086893828"
"Swim Flash Sale 3.19"	"0500086894148"
"Swim Flash Sale 3.19"	"0500086893477"
"Swim Flash Sale 3.19"	"0500086893489"
"Swim Flash Sale 3.19"	"0500086894164"
"Swim Flash Sale 3.19"	"0500086894262"
"Swim Flash Sale 3.19"	"0500086893762"
"Swim Flash Sale 3.19"	"0500086893778"
"Swim Flash Sale 3.19"	"0500034526046"
"Swim Flash Sale 3.19"	"0500034525964"
"Swim Flash Sale 3.19"	"0500034525725"
"Swim Flash Sale 3.19"	"0500034525923"
"Swim Flash Sale 3.19"	"0500034525808"
"Swim Flash Sale 3.19"	"0500034525766"
"Swim Flash Sale 3.19"	"0500034525840"
"Swim Flash Sale 3.19"	"0500034526004"
"Swim Flash Sale 3.19"	"0500034526160"
"Swim Flash Sale 3.19"	"0500034526087"
"Swim Flash Sale 3.19"	"0500034525881"
"Swim Flash Sale 3.19"	"0500034526129"
"Swim Flash Sale 3.19"	"0500034526269"
"Swim Flash Sale 3.19"	"0500049738677"
"Swim Flash Sale 3.19"	"0500049738636"
"Swim Flash Sale 3.19"	"0500019549773"
"Swim Flash Sale 3.19"	"0500049738586"
"Swim Flash Sale 3.19"	"0500049738719"
"Swim Flash Sale 3.19"	"0500019549518"
"Swim Flash Sale 3.19"	"0500049738453"
"Swim Flash Sale 3.19"	"0500049738545"
"Swim Flash Sale 3.19"	"0500049707284"
"Swim Flash Sale 3.19"	"0500049707037"
"Swim Flash Sale 3.19"	"0500049706823"
"Swim Flash Sale 3.19"	"0500049706872"
"Swim Flash Sale 3.19"	"0500049706997"
"Swim Flash Sale 3.19"	"0500049707060"
"Swim Flash Sale 3.19"	"0500049706906"
"Swim Flash Sale 3.19"	"0500049707243"
"Swim Flash Sale 3.19"	"0500049707151"
"Swim Flash Sale 3.19"	"0500049707482"
"Swim Flash Sale 3.19"	"0500049707516"
"Swim Flash Sale 3.19"	"0500049707557"
"Swim Flash Sale 3.19"	"0500049707391"
"Swim Flash Sale 3.19"	"0500049707359"
"Swim Flash Sale 3.19"	"0500049707318"
"Swim Flash Sale 3.19"	"0500086991430"
"Swim Flash Sale 3.19"	"0500086991206"
"Swim Flash Sale 3.19"	"0500086991517"
"Swim Flash Sale 3.19"	"0500086991678"
"Swim Flash Sale 3.19"	"0500086993395"
"Swim Flash Sale 3.19"	"0500086991170"
"Swim Flash Sale 3.19"	"0500086991485"
"Swim Flash Sale 3.19"	"0500086993465"
"Swim Flash Sale 3.19"	"0500049014905"
"Swim Flash Sale 3.19"	"0500049014558"
"Swim Flash Sale 3.19"	"0500049014657"
"Swim Flash Sale 3.19"	"0500049014749"
"Swim Flash Sale 3.19"	"0500049014855"
"Swim Flash Sale 3.19"	"0500049014806"
"Swim Flash Sale 3.19"	"0500049014954"
"Swim Flash Sale 3.19"	"0500049014608"
"Swim Flash Sale 3.19"	"0500049014756"
"Swim Flash Sale 3.19"	"0500049015001"
"Swim Flash Sale 3.19"	"0500049015050"
"Swim Flash Sale 3.19"	"0500049015159"
"Swim Flash Sale 3.19"	"0500049015100"
"Swim Flash Sale 3.19"	"0500049884307"
"Swim Flash Sale 3.19"	"0500049884000"
"Swim Flash Sale 3.19"	"0500019524800"
"Swim Flash Sale 3.19"	"0500019524750"
"Swim Flash Sale 3.19"	"0500049883952"
"Swim Flash Sale 3.19"	"0500049884059"
"Swim Flash Sale 3.19"	"0500019524602"
"Swim Flash Sale 3.19"	"0500032670895"
"Swim Flash Sale 3.19"	"0500032670572"
"Swim Flash Sale 3.19"	"0500032670382"
"Swim Flash Sale 3.19"	"0500032670945"
"Swim Flash Sale 3.19"	"0500032006520"
"Swim Flash Sale 3.19"	"0500032007353"
"Swim Flash Sale 3.19"	"0500032015372"
"Swim Flash Sale 3.19"	"0500032016230"
"Swim Flash Sale 3.19"	"0500032018194"
"Swim Flash Sale 3.19"	"0500032018509"
"Swim Flash Sale 3.19"	"0500032019184"
"Swim Flash Sale 3.19"	"0500032006066"
"Swim Flash Sale 3.19"	"0500032006744"
"Swim Flash Sale 3.19"	"0500032488629"
"Swim Flash Sale 3.19"	"0500032009300"
"Swim Flash Sale 3.19"	"0500032011322"
"Swim Flash Sale 3.19"	"0500032012973"
"Swim Flash Sale 3.19"	"0500032017139"
"Swim Flash Sale 3.19"	"0500032009664"
"Swim Flash Sale 3.19"	"0500032014268"
"Swim Flash Sale 3.19"	"0500035099191"
"Swim Flash Sale 3.19"	"0500018937672"
"Swim Flash Sale 3.19"	"0500035098706"
"Swim Flash Sale 3.19"	"0500049900269"
"Swim Flash Sale 3.19"	"0500049900178"
"Swim Flash Sale 3.19"	"0500049910649"
"Swim Flash Sale 3.19"	"0500049900699"
"Swim Flash Sale 3.19"	"0500049900848"
"Swim Flash Sale 3.19"	"0500049792179"
"Swim Flash Sale 3.19"	"0500047856158"
"Swim Flash Sale 3.19"	"0500049791767"
"Swim Flash Sale 3.19"	"0500049791643"
"Swim Flash Sale 3.19"	"0500049791932"
"Swim Flash Sale 3.19"	"0500049791700"
"Swim Flash Sale 3.19"	"0500049791999"
"Swim Flash Sale 3.19"	"0500049792112"
"Swim Flash Sale 3.19"	"0500049791585"
"Swim Flash Sale 3.19"	"0500049791783"
"Swim Flash Sale 3.19"	"0500049791841"
"Swim Flash Sale 3.19"	"0500049792054"
"Swim Flash Sale 3.19"	"0500047855507"
"Swim Flash Sale 3.19"	"0500046095220"
"Swim Flash Sale 3.19"	"0500047855853"
"Swim Flash Sale 3.19"	"0500046094959"
"Swim Flash Sale 3.19"	"0500047855598"
"Swim Flash Sale 3.19"	"0500047855978"
"Swim Flash Sale 3.19"	"0500049792419"
"Swim Flash Sale 3.19"	"0500049791528"
"Swim Flash Sale 3.19"	"0500047856034"
"Swim Flash Sale 3.19"	"0500046095196"
"Swim Flash Sale 3.19"	"0500047855630"
"Swim Flash Sale 3.19"	"0500047855911"
"Swim Flash Sale 3.19"	"0500046095899"
"Swim Flash Sale 3.19"	"0500047855440"
"Swim Flash Sale 3.19"	"0500047855697"
"Swim Flash Sale 3.19"	"0500049792351"
"Swim Flash Sale 3.19"	"0500047855531"
"Swim Flash Sale 3.19"	"0500047855754"
"Swim Flash Sale 3.19"	"0500047855796"
"Swim Flash Sale 3.19"	"0500046095642"
"Swim Flash Sale 3.19"	"0500046095287"
"Swim Flash Sale 3.19"	"0500046095667"
"Swim Flash Sale 3.19"	"0500046095105"
"Swim Flash Sale 3.19"	"0500046095436"
"Swim Flash Sale 3.19"	"0500046095725"
"Swim Flash Sale 3.19"	"0500046095535"
"Swim Flash Sale 3.19"	"0500046096079"
"Swim Flash Sale 3.19"	"0500086966878"
"Swim Flash Sale 3.19"	"0500035238195"
"Swim Flash Sale 3.19"	"0500086966855"
"Swim Flash Sale 3.19"	"0500035237353"
"Swim Flash Sale 3.19"	"0500035238161"
"Swim Flash Sale 3.19"	"0500086966779"
"Swim Flash Sale 3.19"	"0500035237114"
"Swim Flash Sale 3.19"	"0500086966858"
"Swim Flash Sale 3.19"	"0500035237049"
"Swim Flash Sale 3.19"	"0500086966844"
"Swim Flash Sale 3.19"	"0500035237577"
"Swim Flash Sale 3.19"	"0500086931778"
"Swim Flash Sale 3.19"	"0500086966837"
"Swim Flash Sale 3.19"	"0500086966864"
"Swim Flash Sale 3.19"	"0500019978733"
"Swim Flash Sale 3.19"	"0500035237197"
"Swim Flash Sale 3.19"	"0500031758915"
"Swim Flash Sale 3.19"	"0500086966848"
"Swim Flash Sale 3.19"	"0500086966716"
"Swim Flash Sale 3.19"	"0500086966830"
"Swim Flash Sale 3.19"	"0500086966871"
"Swim Flash Sale 3.19"	"0500035237387"
"Swim Flash Sale 3.19"	"0500035237288"
"Swim Flash Sale 3.19"	"0500035237510"
"Swim Flash Sale 3.19"	"0500030643258"
"Swim Flash Sale 3.19"	"0500034461970"
"Swim Flash Sale 3.19"	"0500035352327"
"Swim Flash Sale 3.19"	"0500030642821"
"Swim Flash Sale 3.19"	"0500035352285"
"Swim Flash Sale 3.19"	"0500030643217"
"Swim Flash Sale 3.19"	"0500030643035"
"Swim Flash Sale 3.19"	"0500035351998"
"Swim Flash Sale 3.19"	"0500049753155"
"Swim Flash Sale 3.19"	"0500035352152"
"Swim Flash Sale 3.19"	"0500035352228"
"Swim Flash Sale 3.19"	"0500035352343"
"Swim Flash Sale 3.19"	"0500034462473"
"Swim Flash Sale 3.19"	"0500035352400"
"Swim Flash Sale 3.19"	"0500035352475"
"Swim Flash Sale 3.19"	"0500030643076"
"Swim Flash Sale 3.19"	"0500035351956"
"Swim Flash Sale 3.19"	"0500034462952"
"Swim Flash Sale 3.19"	"0500034462747"
"Swim Flash Sale 3.19"	"0500034462044"
"Swim Flash Sale 3.19"	"0500034462374"
"Swim Flash Sale 3.19"	"0500049753312"
"Swim Flash Sale 3.19"	"0500034462226"
"Swim Flash Sale 3.19"	"0500049753221"
"Swim Flash Sale 3.19"	"0500049752645"
"Swim Flash Sale 3.19"	"0500030643704"
"Swim Flash Sale 3.19"	"0500030642789"
"Swim Flash Sale 3.19"	"0500030644165"
"Swim Flash Sale 3.19"	"0500049752868"
"Swim Flash Sale 3.19"	"0500049752900"
"Swim Flash Sale 3.19"	"0500049752785"
"Swim Flash Sale 3.19"	"0500049752769"
"Swim Flash Sale 3.19"	"0500049752942"
"Swim Flash Sale 3.19"	"0500049752728"
"Swim Flash Sale 3.19"	"0500049753353"
"Swim Flash Sale 3.19"	"0500049753130"
"Swim Flash Sale 3.19"	"0500046172060"
"Swim Flash Sale 3.19"	"0500046172516"
"Swim Flash Sale 3.19"	"0500046722583"
"Swim Flash Sale 3.19"	"0500046722666"
"Swim Flash Sale 3.19"	"0500046172540"
"Swim Flash Sale 3.19"	"0500046172482"
"Swim Flash Sale 3.19"	"0500046172359"
"Swim Flash Sale 3.19"	"0500046172144"
"Swim Flash Sale 3.19"	"0500046172276"
"Swim Flash Sale 3.19"	"0500046172615"
"Swim Flash Sale 3.19"	"0500046172193"
"Swim Flash Sale 3.19"	"0500046172235"
"Swim Flash Sale 3.19"	"0500046172318"
"Swim Flash Sale 3.19"	"0500046172573"
"Swim Flash Sale 3.19"	"0500030643548"
"Swim Flash Sale 3.19"	"0500049753270"
"Swim Flash Sale 3.19"	"0500019710938"
"Swim Flash Sale 3.19"	"0500035352038"
"Swim Flash Sale 3.19"	"0500030623870"
"Swim Flash Sale 3.19"	"0500030623466"
"Swim Flash Sale 3.19"	"0500030623342"
"Swim Flash Sale 3.19"	"0500030623409"
"Swim Flash Sale 3.19"	"0500030624985"
"Swim Flash Sale 3.19"	"0500030623573"
"Swim Flash Sale 3.19"	"0500030624076"
"Swim Flash Sale 3.19"	"0500030623631"
"Swim Flash Sale 3.19"	"0500030624159"
"Swim Flash Sale 3.19"	"0500030624860"
"Swim Flash Sale 3.19"	"0500030624928"
"Swim Flash Sale 3.19"	"0500030623136"
"Swim Flash Sale 3.19"	"0500030624415"
"Swim Flash Sale 3.19"	"0500049760515"
"Swim Flash Sale 3.19"	"0500049760895"
"Swim Flash Sale 3.19"	"0500049760697"
"Swim Flash Sale 3.19"	"0500049760556"
"Swim Flash Sale 3.19"	"0500049760614"
"Swim Flash Sale 3.19"	"0500049760754"
"Swim Flash Sale 3.19"	"0500048485205"
"Swim Flash Sale 3.19"	"0500049760838"
"Swim Flash Sale 3.19"	"0500048485163"
"Swim Flash Sale 3.19"	"0500048484810"
"Swim Flash Sale 3.19"	"0500048485577"
"Swim Flash Sale 3.19"	"0500048485668"
"Swim Flash Sale 3.19"	"0500048485262"
"Swim Flash Sale 3.19"	"0500048485049"
"Swim Flash Sale 3.19"	"0500045385994"
"Swim Flash Sale 3.19"	"0500045969938"
"Swim Flash Sale 3.19"	"0500045969979"
"Swim Flash Sale 3.19"	"0500045970290"
"Swim Flash Sale 3.19"	"0500045970456"
"Swim Flash Sale 3.19"	"0500045970134"
"Swim Flash Sale 3.19"	"0500019693936"
"Swim Flash Sale 3.19"	"0500048980858"
"Swim Flash Sale 3.19"	"0500048980684"
"Swim Flash Sale 3.19"	"0500048980601"
"Swim Flash Sale 3.19"	"0500048980726"
"Swim Flash Sale 3.19"	"0500019923689"
"Swim Flash Sale 3.19"	"0500048980569"
"Swim Flash Sale 3.19"	"0500048980643"
"Swim Flash Sale 3.19"	"0500048980890"
"Swim Flash Sale 3.19"	"0500048980932"
"Swim Flash Sale 3.19"	"0500045970217"
"Swim Flash Sale 3.19"	"0500049083132"
"Swim Flash Sale 3.19"	"0500045970050"
"Swim Flash Sale 3.19"	"0500045970373"
"Swim Flash Sale 3.19"	"0500045969896"
"Swim Flash Sale 3.19"	"0500045970019"
"Swim Flash Sale 3.19"	"0500045970175"
"Swim Flash Sale 3.19"	"0500045970415"
"Swim Flash Sale 3.19"	"0500045970092"
"Swim Flash Sale 3.19"	"0500034766451"
"Swim Flash Sale 3.19"	"0500034766576"
"Swim Flash Sale 3.19"	"0500034766493"
"Swim Flash Sale 3.19"	"0500034766618"
"Swim Flash Sale 3.19"	"0500034766428"
"Swim Flash Sale 3.19"	"0500034759183"
"Swim Flash Sale 3.19"	"0500034766535"
"Swim Flash Sale 3.19"	"0500034766642"
"Swim Flash Sale 3.19"	"0500019484161"
"Swim Flash Sale 3.19"	"0500019923994"
"Swim Flash Sale 3.19"	"0500045703964"
"Swim Flash Sale 3.19"	"0500019483478"
"Swim Flash Sale 3.19"	"0500019641679"
"Swim Flash Sale 3.19"	"0500019923929"
"Swim Flash Sale 3.19"	"0500019483601"
"Swim Flash Sale 3.19"	"0500045704152"
"Swim Flash Sale 3.19"	"0500047791330"
"Swim Flash Sale 3.19"	"0500019483684"
"Swim Flash Sale 3.19"	"0500034069146"
"Swim Flash Sale 3.19"	"0500034069492"
"Swim Flash Sale 3.19"	"0500034069211"
"Swim Flash Sale 3.19"	"0500034069567"
"Swim Flash Sale 3.19"	"0500034069070"
"Swim Flash Sale 3.19"	"0500034069286"
"Swim Flash Sale 3.19"	"0500034069427"
"Swim Flash Sale 3.19"	"0500034069351"
"Swim Flash Sale 3.19"	"0500045704657"
"Swim Flash Sale 3.19"	"0500045704756"
"Swim Flash Sale 3.19"	"0500045704822"
"Swim Flash Sale 3.19"	"0500019642297"
"Swim Flash Sale 3.19"	"0500030869465"
"Swim Flash Sale 3.19"	"0500030868897"
"Swim Flash Sale 3.19"	"0500030875306"
"Swim Flash Sale 3.19"	"0500030868996"
"Swim Flash Sale 3.19"	"0500030869655"
"Swim Flash Sale 3.19"	"0500030875371"
"Swim Flash Sale 3.19"	"0500030869150"
"Swim Flash Sale 3.19"	"0500030873319"
"Swim Flash Sale 3.19"	"0500030876130"
"Swim Flash Sale 3.19"	"0500030868103"
"Swim Flash Sale 3.19"	"0500049011539"
"Swim Flash Sale 3.19"	"0500030875454"
"Swim Flash Sale 3.19"	"0500045704038"
"Swim Flash Sale 3.19"	"0500045704301"
"Swim Flash Sale 3.19"	"0500049011398"
"Swim Flash Sale 3.19"	"0500049011463"
"Swim Flash Sale 3.19"	"0500049011323"
"Swim Flash Sale 3.19"	"0500086849330"
"Swim Flash Sale 3.19"	"0500034941401"
"Swim Flash Sale 3.19"	"0500034941617"
"Swim Flash Sale 3.19"	"0500034941476"
"Swim Flash Sale 3.19"	"0500034941732"
"Swim Flash Sale 3.19"	"0500034941286"
"Swim Flash Sale 3.19"	"0500034941542"
"Swim Flash Sale 3.19"	"0500034941799"
"Swim Flash Sale 3.19"	"0500034941930"
"Swim Flash Sale 3.19"	"0500049858111"
"Swim Flash Sale 3.19"	"0500033708249"
"Swim Flash Sale 3.19"	"0500033667932"
"Swim Flash Sale 3.19"	"0500019030162"
"Swim Flash Sale 3.19"	"0500049856966"
"Swim Flash Sale 3.19"	"0500033704610"
"Swim Flash Sale 3.19"	"0500033709817"
"Swim Flash Sale 3.19"	"0500033666553"
"Swim Flash Sale 3.19"	"0500033705237"
"Swim Flash Sale 3.19"	"0500033711433"
"Swim Flash Sale 3.19"	"0500033705310"
"Swim Flash Sale 3.19"	"0500046148458"
"Swim Flash Sale 3.19"	"0500049856529"
"Swim Flash Sale 3.19"	"0500046149829"
"Swim Flash Sale 3.19"	"0500049857535"
"Swim Flash Sale 3.19"	"0500046147534"
"Swim Flash Sale 3.19"	"0500046150181"
"Swim Flash Sale 3.19"	"0500046146510"
"Swim Flash Sale 3.19"	"0500046149092"
"Swim Flash Sale 3.19"	"0500049857675"
"Swim Flash Sale 3.19"	"0500046147047"
"Swim Flash Sale 3.19"	"0500046150355"
"Swim Flash Sale 3.19"	"0500046150306"
"Swim Flash Sale 3.19"	"0500046150223"
"Swim Flash Sale 3.19"	"0500046150264"
"Swim Flash Sale 3.19"	"0500045823143"
"Swim Flash Sale 3.19"	"0500047753801"
"Swim Flash Sale 3.19"	"0500048896120"
"Swim Flash Sale 3.19"	"0500045823374"
"Swim Flash Sale 3.19"	"0500048895692"
"Swim Flash Sale 3.19"	"0500045822673"
"Swim Flash Sale 3.19"	"0500045822806"
"Swim Flash Sale 3.19"	"0500045823432"
"Swim Flash Sale 3.19"	"0500045823838"
"Swim Flash Sale 3.19"	"0500045822863"
"Swim Flash Sale 3.19"	"0500047753660"
"Swim Flash Sale 3.19"	"0500047753736"
"Swim Flash Sale 3.19"	"0500047753942"
"Swim Flash Sale 3.19"	"0500048895536"
"Swim Flash Sale 3.19"	"0500045822905"
"Swim Flash Sale 3.19"	"0500045823085"
"Swim Flash Sale 3.19"	"0500045823317"
"Swim Flash Sale 3.19"	"0500045822962"
"Swim Flash Sale 3.19"	"0500045823739"
"Swim Flash Sale 3.19"	"0500045823028"
"Swim Flash Sale 3.19"	"0500048895981"
"Swim Flash Sale 3.19"	"0500045822491"
"Swim Flash Sale 3.19"	"0500045823671"
"Swim Flash Sale 3.19"	"0500047753611"
"Swim Flash Sale 3.19"	"0500048895916"
"Swim Flash Sale 3.19"	"0500034066332"
"Swim Flash Sale 3.19"	"0500034078527"
"Swim Flash Sale 3.19"	"0500034065979"
"Swim Flash Sale 3.19"	"0500034066175"
"Swim Flash Sale 3.19"	"0500034066043"
"Swim Flash Sale 3.19"	"0500034078469"
"Swim Flash Sale 3.19"	"0500034066266"
"Swim Flash Sale 3.19"	"0500045822558"
"Swim Flash Sale 3.19"	"0500045822616"
"Swim Flash Sale 3.19"	"0500034065896"
"Swim Flash Sale 3.19"	"0500034066795"
"Swim Flash Sale 3.19"	"0500034066860"
"Swim Flash Sale 3.19"	"0500034066365"
"Swim Flash Sale 3.19"	"0500034066415"
"Swim Flash Sale 3.19"	"0500034066944"
"Swim Flash Sale 3.19"	"0500034067017"
"Swim Flash Sale 3.19"	"0500034066647"
"Swim Flash Sale 3.19"	"0500034066571"
"Swim Flash Sale 3.19"	"0500048895841"
"Swim Flash Sale 3.19"	"0500045823622"
"Swim Flash Sale 3.19"	"0500049697428"
"Swim Flash Sale 3.19"	"0500049697659"
"Swim Flash Sale 3.19"	"0500049958861"
"Swim Flash Sale 3.19"	"0500049697501"
"Swim Flash Sale 3.19"	"0500049697048"
"Swim Flash Sale 3.19"	"0500049697121"
"Swim Flash Sale 3.19"	"0500049697352"
"Swim Flash Sale 3.19"	"0500049697576"
"Swim Flash Sale 3.19"	"0500049697840"
"Swim Flash Sale 3.19"	"0500045823960"
"Swim Flash Sale 3.19"	"0500049696974"
"Swim Flash Sale 3.19"	"0500049697774"
"Swim Flash Sale 3.19"	"0500048896054"
"Swim Flash Sale 3.19"	"0500049697329"
"Swim Flash Sale 3.19"	"0500048895627"
"Swim Flash Sale 3.19"	"0500045823259"
"Swim Flash Sale 3.19"	"0500086947216"
"Swim Flash Sale 3.19"	"0500049696917"
"Swim Flash Sale 3.19"	"0500034254607"
"Swim Flash Sale 3.19"	"0500034254847"
"Swim Flash Sale 3.19"	"0500034254979"
"Swim Flash Sale 3.19"	"0500086946797"
"Swim Flash Sale 3.19"	"0500034254268"
"Swim Flash Sale 3.19"	"0500034254722"
"Swim Flash Sale 3.19"	"0500086946276"
"Swim Flash Sale 3.19"	"0500034255034"
"Swim Flash Sale 3.19"	"0500086946866"
"Swim Flash Sale 3.19"	"0500034254789"
"Swim Flash Sale 3.19"	"0500034254920"
"Swim Flash Sale 3.19"	"0500086946231"
"Swim Flash Sale 3.19"	"0500086946237"
"Swim Flash Sale 3.19"	"0500086946339"
"Swim Flash Sale 3.19"	"0500086946971"
"Swim Flash Sale 3.19"	"0500086947150"
"Swim Flash Sale 3.19"	"0500034254425"
"Swim Flash Sale 3.19"	"0500034254862"
"Swim Flash Sale 3.19"	"0500034254540"
"Swim Flash Sale 3.19"	"0500034255216"
"Swim Flash Sale 3.19"	"0500086946584"
"Swim Flash Sale 3.19"	"0500049749302"
"Swim Flash Sale 3.19"	"0500034107797"
"Swim Flash Sale 3.19"	"0500049749344"
"Swim Flash Sale 3.19"	"0500034107870"
"Swim Flash Sale 3.19"	"0500034107953"
"Swim Flash Sale 3.19"	"0500049749187"
"Swim Flash Sale 3.19"	"0500049749229"
"Swim Flash Sale 3.19"	"0500049009855"
"Swim Flash Sale 3.19"	"0500049009897"
"Swim Flash Sale 3.19"	"0500049010010"
"Swim Flash Sale 3.19"	"0500049009939"
"Swim Flash Sale 3.19"	"0500034107912"
"Swim Flash Sale 3.19"	"0500086849065"
"Swim Flash Sale 3.19"	"0500048373138"
"Swim Flash Sale 3.19"	"0500019651512"
"Swim Flash Sale 3.19"	"0500031752082"
"Swim Flash Sale 3.19"	"0500031751308"
"Swim Flash Sale 3.19"	"0500046085437"
"Swim Flash Sale 3.19"	"0500046085320"
"Swim Flash Sale 3.19"	"0500086849096"
"Swim Flash Sale 3.19"	"0500034070680"
"Swim Flash Sale 3.19"	"0500019912286"
"Swim Flash Sale 3.19"	"0500048372981"
"Swim Flash Sale 3.19"	"0500019416064"
"Swim Flash Sale 3.19"	"0500019416155"
"Swim Flash Sale 3.19"	"0500046084554"
"Swim Flash Sale 3.19"	"0500046085122"
"Swim Flash Sale 3.19"	"0500034070581"
"Swim Flash Sale 3.19"	"0500034070730"
"Swim Flash Sale 3.19"	"0500046084729"
"Swim Flash Sale 3.19"	"0500046084976"
"Swim Flash Sale 3.19"	"0500034070631"
"Swim Flash Sale 3.19"	"0500046085072"
"Swim Flash Sale 3.19"	"0500046084877"
"Swim Flash Sale 3.19"	"0500046085379"
"Swim Flash Sale 3.19"	"0500046084828"
"Swim Flash Sale 3.19"	"0500049732720"
"Swim Flash Sale 3.19"	"0500049732910"
"Swim Flash Sale 3.19"	"0500049732977"
"Swim Flash Sale 3.19"	"0500019692193"
"Swim Flash Sale 3.19"	"0500049732860"
"Swim Flash Sale 3.19"	"0500049733082"
"Swim Flash Sale 3.19"	"0500030239198"
"Swim Flash Sale 3.19"	"0500049732811"
"Swim Flash Sale 3.19"	"0500049733025"
"Swim Flash Sale 3.19"	"0500047763479"
"Swim Flash Sale 3.19"	"0500047763529"
"Swim Flash Sale 3.19"	"0500019392422"
"Swim Flash Sale 3.19"	"0500046085023"
"Swim Flash Sale 3.19"	"0500046084927"
"Swim Flash Sale 3.19"	"0500046187043"
"Swim Flash Sale 3.19"	"0500046084778"
"Swim Flash Sale 3.19"	"0500049732670"
"Swim Flash Sale 3.19"	"0500049732753"
"Swim Flash Sale 3.19"	"0500086894657"
"Swim Flash Sale 3.19"	"0500048678155"
"Swim Flash Sale 3.19"	"0500086894708"
"Swim Flash Sale 3.19"	"0500086894401"
"Swim Flash Sale 3.19"	"0500031957145"
"Swim Flash Sale 3.19"	"0500048678015"
"Swim Flash Sale 3.19"	"0500034101832"
"Swim Flash Sale 3.19"	"0500031957087"
"Swim Flash Sale 3.19"	"0500034102038"
"Swim Flash Sale 3.19"	"0500034101899"
"Swim Flash Sale 3.19"	"0500034101758"
"Swim Flash Sale 3.19"	"0500031957574"
"Swim Flash Sale 3.19"	"0500048678197"
"Swim Flash Sale 3.19"	"0500034101790"
"Swim Flash Sale 3.19"	"0500034101931"
"Swim Flash Sale 3.19"	"0500031956881"
"Swim Flash Sale 3.19"	"0500034101972"
"Swim Flash Sale 3.19"	"0500031956949"
"Swim Flash Sale 3.19"	"0500048678270"
"Swim Flash Sale 3.19"	"0500031956402"
